objectid,filename,title,creator,date,description,subject,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement,object_template,object_download,image_small,image_thumb
ibp1836,ibp1836.jpg,Flames and courage: Saga of the 1910 fires,"Meadows, H., Gubel, S., Griffin, M., Phillips, L., Minemyer, M., & Sanders County Historical Society",2006,,Big Burn,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1836.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1836_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1836_th.jpg
ibp1837,ibp1837.jpg,The big burn: The Northwest's great forest fires of 1910,"Miller, D. C., & Cohen, S.",2001,,Big Burn,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1837.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1837_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1837_th.jpg
ibp1838,ibp1838.jpg,Year of the fires: The story of the great fires of 1910,"Pyne, S. J., & Maclean, J. N.",2008,,Big Burn,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1838.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1838_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1838_th.jpg
ibp1839,ibp1839.jpg,The big blowup,"Spencer, B. G.",1956,,Big Burn,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1839.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1839_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1839_th.jpg
ibp1840,ibp000.jpg,History of education in Idaho through territorial days,"Baird, F. P.",1928,,Education,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1841,ibp000.jpg,Teaching Idaho history with folk arts: A compilation of teachers' ideas,"Bancroft, B.",1980,,Education,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1842,ibp000.jpg,Northwest Association of Schools and Colleges 75 year history 1917-1991,"Bemis, J. F.",1991,,Education,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1843,ibp000.jpg,True stories of pioneers traveling westward and the opening of many Idaho school districts,"Cook, B. M.",1997,,Education,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1844,ibp000.jpg,The influence of the teaching profession of Idaho upon the course of legislation for public schools,"Curtis, G. H.",1953,,Education,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1845,ibp000.jpg,Histories of Idaho public libraries: Beginning to firm establishment,"Eaton, G.",1968,,Education,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1846,ibp1846.jpg,From scratch: Inside the lightning launch of the College of Western Idaho,"Griffin, D. E.",2011,,Education,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1846.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1846_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1846_th.jpg
ibp1847,ibp000.jpg,"The origin, development, and reorganization of public school districts in Idaho","Hartvigsen, M. F.",1956,,Education,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1848,ibp000.jpg,Phonics to physics: Survey of the history of education in North Idaho,"House, C., Jansson, L., & Nelson, M.",1993,,Education,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1849,ibp000.jpg,Meeting the challenges of vocational education: A brief history of the Idaho Council on Vocational Education 1974-1996,Idaho State Council on Vocational Education,1996,,Education,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1850,ibp000.jpg,"Historical perspective on major educational changes in Idaho, 1863-1966: Designing education for the future","Idaho., & Simmons, W. L.",1966,,Education,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1851,ibp1851.jpg,A centennial history of schools of the state of Idaho,"Moon, J. H., & Idaho School Boards Association",1990,,Education,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1851.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1851_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1851_th.jpg
ibp1852,ibp000.jpg,The way we were: A history of early schools in Idaho,Retired Teachers' Association,1976,,Education,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1853,ibp000.jpg,Using language arts and oral history to enliven the study of Idaho history,"Rutledge, S.",1986,,Education,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1854,ibp1854.jpg,"Voices of courage, Champions of excellence: The story of the Idaho Education Association since 1892","Stevens, J. A.",2012,,Education,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1854.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1854_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1854_th.jpg
ibp1855,ibp000.jpg,A history of the Idaho Education Association,"Truby, R. E.",1970,,Education,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1856,ibp000.jpg,The development of the Idaho State Library: Chronicles and narratives 1901 to 2004,"Wilson, R. A.",2005,,Education,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1857,ibp000.jpg,The development of education in Idaho Territory: 1863-1890,"Young, V. M.",1967,,Education,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1858,ibp000.jpg,The African American experience in Idaho: Interpretative exhibit text,"Idaho Black History Museum,, & Arrowrock Group",2001,,Black,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1859,ibp000.jpg,A century of quiet accomplishment,"Odom, F. P.",1991,,Black,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1860,ibp000.jpg,Idaho ebony: The Afro-American presence in Idaho state history,"Oliver, M. O.",1990,,Black,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1861,ibp000.jpg,"Idaho ebony: Boise's black Baptists : heritage, hope and struggle","Oliver, M. O.",1995,,Black,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1862,ibp000.jpg,Idaho ebony: Black historic Idahoans,"Oliver, M. O.",1996,,Black,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1863,ibp1863.jpg,Blacks in Idaho's white press: 1863-1916,"Oliver, M. O.",2001,,Black,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1863.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1863_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1863_th.jpg
ibp1864,ibp1864.jpg,Henry Harris: 1865-1937 : legendary black vaquero,"Sweeney, L.",2007,,Black,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1864.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1864_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1864_th.jpg
ibp1865,ibp1865.jpg,Treasure Valley's electric railway,"Bauer, B. P., & Jacox, E. P.",2013,,Railroads,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1865.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1865_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1865_th.jpg
ibp1866,ibp000.jpg,A history of railroads in Idaho,"Bilger, H. E.",1969,,Railroads,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1867,ibp000.jpg,High line of the Camas Prairie Railroad,"Bovey, B. D., & Ilo-Vollmer Historical Society",2007,,Railroads,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1868,ibp1868.jpg,"White Pine Route: The history of the Washington, Idaho and Montana Railway Company","Burg, T. E., & Museum of North Idaho",2003,,Railroads,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1868.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1868_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1868_th.jpg
ibp1869,ibp000.jpg,"The Camas Prairie Railroad: A corporate history, 1909-1975","Butler, W. D.",1982,,Railroads,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1870,ibp1870.jpg,The Spokane International Railway: Idaho's main line to Canada,"Carter, C.",2012,,Railroads,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1870.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1870_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1870_th.jpg
ibp1871,ibp000.jpg,"Defunct Idaho railroads: Great Northern Railway, Northern Pacific Railway, Chicago Milwaukee St. Paul and Pacific Railroad, Gilmore and Pittsburgh Railroad, Burlington Northern Railroad, list of Idaho railroads, Oregon Railroad and Navigation Company, Utah and Northern Railway, Oregon Short Line",unknown,2010,,Railroads,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1872,ibp1872.jpg,"Smoke down the canyons: Union Pacific, Idaho Division","Ehernberger, J. L., & Gschwind, F. G.",1966,,Railroads,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1872.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1872_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1872_th.jpg
ibp1873,ibp000.jpg,Charles L. Faris: Western railroad engineer,"Faris, C. L., & Dopf, D.",2001,,Railroads,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1874,ibp000.jpg,"Montpelier, Idaho's locomotive firemen and enginemen: A community of railroaders, 1900-1920","Fife, K. M.",1993,,Railroads,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1875,ibp1875.jpg,The Idaho Northern Railway,"Fisk, D., & Dopf, D.",2010,,Railroads,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1875.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1875_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1875_th.jpg
ibp1876,ibp1876.jpg,Railroad man: A conversation,"Gamble, W. J., Schrager, S. A., & Latah County Historical Society",1981,,Railroads,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1876.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1876_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1876_th.jpg
ibp1877,ibp1877.jpg,Idaho's gold road,"Gittins, H. L.",1976,,Railroads,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1877.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1877_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1877_th.jpg
ibp1878,ibp000.jpg,The Mendon railroad station,"Jones, Z. R.",2004,,Railroads,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1879,ibp1879.jpg,Rivers and rails: A milepost guide to the Thunder Mountain Line,"Leipf, D.",2001,,Railroads,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1879.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1879_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1879_th.jpg
ibp1880,ibp1880.jpg,"Rocks, rails, & trails","Link, P. K., & Phoenix, E. C.",1996,,Railroads,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1880.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1880_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1880_th.jpg
ibp1881,ibp1881.jpg,The Camas Prairie: Idaho's railroad on stilts,"Riegger, H.",1986,,Railroads,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1881.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1881_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1881_th.jpg
ibp1882,ibp1882.jpg,"Encyclopedia of western railroad history: The mountain states, Colorado, Idaho, Montana, Wyoming","Robertson, D. B.",1991,,Railroads,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1882.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1882_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1882_th.jpg
ibp1883,ibp000.jpg,The rise and fall of the Galloping Goose,"Shaw, J., & Lewiston-North Cache Valley Historical Board",1998,,Railroads,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1884,ibp000.jpg,A corporate and financial history of the Utah Idaho Central Railroad,"Sorenson, P. E.",1957,,Railroads,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1885,ibp000.jpg,The Mullan Road: Its story and importance to the inland empire,"Ulrich, R. W.",1951,,Railroads,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1886,ibp1886.jpg,Union Pacific: Montana Division : route of the Butte Special,"Waite, T.",1998,,Railroads,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1886.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1886_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1886_th.jpg
ibp1887,ibp1887.jpg,Railroads through the Coeur d'Alenes,"Wood, J. V.",1983,,Railroads,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1887.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1887_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1887_th.jpg
ibp1888,ibp1888.jpg,Wings over Idaho: An aviation history,"Hart, A. A.",1991,,Aviation,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1888.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1888_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1888_th.jpg
ibp1889,ibp000.jpg,Aviation history of the central Idaho wilderness,"Larkin, J., Filler, B., Preston, P., & Heritage Program",2003,,Aviation,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1890,ibp000.jpg,A study of air services in Idaho,"Wong, S. N., Wells, G. R., Seelye, F. D., & Idaho",1966,,Aviation,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1891,ibp000.jpg,"Building a profession: A history of the Idaho State Bar, 1860s to 1950s","Buckendorf, M. K.",1992,,Law,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1892,ibp1892.jpg,"Public power, private dams: The Hells Canyon High Dam controversy","Brooks, K. B.",2006,,Law,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1892.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1892_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1892_th.jpg
ibp1893,ibp000.jpg,The Idaho Conservation League: Twenty years of environmental action,"Germain, J., & Idaho Conservation League",1994,,Law,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1894,ibp000.jpg,Idaho Supreme Court celebrates 100th anniversary,unknown,1991,,Law,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1895,ibp000.jpg,Initiative petitions to the State of Idaho,unknown,1993,,Law,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1896,ibp000.jpg,Judicial history of Idaho,unknown,1912,,Law,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1897,ibp1897.jpg,"Without compromise: 75 years of service, Idaho State Police","Kast, K.",2013,,Law,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1897.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1897_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1897_th.jpg
ibp1898,ibp000.jpg,Proposition one: Prototype of a web-based history of Idaho's 1993 anti-gay rights initiative,"Maxand, J. M.",2005,,Law,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1899,ibp000.jpg,Legal aid in Idaho,"Sanchez, E. G.",1987,,Law,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1900,ibp1900.jpg,Charting Idaho nursing history: The story of nursing in Idaho,"Hudspeth, R., & Kaiser, V. D.",2009,,Medical,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1900.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1900_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1900_th.jpg
ibp1901,ibp000.jpg,"From promise to performance: Health care, tax-exempt finance, and the history of the Idaho Health Facilities Authority","Bradshaw, C., Longhurst, J., & Casner, N.",2007,,Medical,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1902,ibp1902.jpg,Ellis Kackley: Best damn doctor in the West,"Carney, E.",2014,,Medical,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1902.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1902_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1902_th.jpg
ibp1903,ibp000.jpg,100 years of caring,Idaho Medical Association,1992,,Medical,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1904,ibp1904.jpg,"Doctors with buggies, snowshoes, and planes","Shadduck, L.",1993,,Medical,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1904.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1904_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1904_th.jpg
ibp1905,ibp000.jpg,The Idaho INBRE program: A decade of excellence,"Thompson, L. D.",2011,,Medical,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1906,ibp1906.jpg,"Lady Bluebeard: The true story of love and marriage, death and flypaper","Anderson, W. C.",1994,,Crime,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1906.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1906_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1906_th.jpg
ibp1907,ibp1907.jpg,"Strikes, bombs & bullets: Big Bill Haywood and the IWW","Archer, J.",1972,,Crime,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1907.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1907_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1907_th.jpg
ibp1908,ibp1908.jpg,Roughneck: The life and times of Big Bill Haywood,"Carlson, P.",1983,,Crime,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1908.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1908_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1908_th.jpg
ibp1909,ibp1909.jpg,Big Bill Haywood and the radical union movement,"Conlin, J. R., & Paul Avrich Collection",1969,,Crime,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1909.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1909_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1909_th.jpg
ibp1910,ibp1910.jpg,Big Bill Haywood,"Dubofsky, M.",1987,,Crime,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1910.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1910_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1910_th.jpg
ibp1911,ibp000.jpg,William Dewey's darkest days: The murder trials in Silver City,"Fastabend, F.",2000,,Crime,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1912,ibp000.jpg,The Idaho trials and Clarence Darrow,"Galloway, T. C.",1967,,Crime,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1913,ibp1913.jpg,The class war in Idaho: The horrors of the bull pen,"Harriman, J.",1900,,Crime,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1913.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1913_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1913_th.jpg
ibp1914,ibp000.jpg,"The class war in Idaho: The horrors of the bull pen; an indictment of combined capital in conspiracy with President McKinley, General Merriam and Governor Steunenberg, for their crimes against the miners of the Coeur d'Alenes","Harriman, J.",1965,,Crime,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1915,ibp1915.jpg,Bill Haywood's book: The autobiography of William D. Haywood,"Haywood, B. B.",1929,,Crime,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1915.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1915_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1915_th.jpg
ibp1916,ibp000.jpg,"The story of the bull pen at Wardner, Idaho","Hickey, T. A.",1900,,Crime,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1917,ibp1917.jpg,Hanged: A history of Idaho's executions,"Hill, K. D.",2010,,Crime,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1917.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1917_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1917_th.jpg
ibp1918,ibp000.jpg,Hell's emissary and the 38 dead: Crime classic from the files of the Pinkerton's,"Hynd, A.",1941,,Crime,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1919,ibp000.jpg,Transcript of the trial,Idaho,1947,,Crime,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp000.jpg,,
ibp1920,ibp1920.jpg,Idaho's vigilantes,"McConnell, W. J., Reynolds, J. S., Lindstrom, J., & McConnell, W. J.",1984,,Crime,State of Idaho,44.0682,-114.742,,,Text,,eng,,,book_record,https://lib.uidaho.edu/digital/objects/idahobib/ibp1920.jpg,https://lib.uidaho.edu/digital/objects/idahobib/small/ibp1920_sm.jpg,https://lib.uidaho.edu/digital/objects/idahobib/thumbs/ibp1920_th.jpg
